id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,clearance,goalkeeper,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_switch,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_defensive,foul_won_penalty,location,bad_behaviour_card_id,bad_behaviour_card_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,interception_outcome_id,interception_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,goalkeeper_success_in_play,foul_committed_advantage,foul_won_advantage,pass_cross,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_first_time
4d868468-364b-41ef-a0e3-938b27fe748c,2053,2,00:07:36.367,52,36,43,Carry,140,217,Barcelona,3,From Free Kick,217,Barcelona,0.8477,,0b17621d-2934-404c-97df-d3ca8f453525,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,62.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0839fb9-1142-4d80-98f9-02004911a96e,,61.9,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b17621d-2934-404c-97df-d3ca8f453525,2054,2,00:07:37.214,52,37,30,Pass,140,217,Barcelona,3,From Free Kick,217,Barcelona,1.277,,715128a5-b048-4972-9ef0-347b42017ffd,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,61.9,32.5,20131.0,Xavier Hernández Creus,16.26407,0.7767027,1.0,Ground Pass,73.5,43.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221ff97c-05b9-4eee-9a9c-eca1a314d7c1,2055,2,00:07:37.943,52,37,17,Pressure,140,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,2.538012,,51b79525-e26a-4bd3-bc80-b4aef682f662,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,41.1,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715128a5-b048-4972-9ef0-347b42017ffd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715128a5-b048-4972-9ef0-347b42017ffd,2056,2,00:07:38.491,52,38,42,Ball Receipt*,140,217,Barcelona,3,From Free Kick,217,Barcelona,,,0b17621d-2934-404c-97df-d3ca8f453525,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,73.5,43.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,221ff97c-05b9-4eee-9a9c-eca1a314d7c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51b79525-e26a-4bd3-bc80-b4aef682f662,2057,2,00:07:38.491,52,38,43,Carry,140,217,Barcelona,3,From Free Kick,217,Barcelona,2.0739,,221ff97c-05b9-4eee-9a9c-eca1a314d7c1,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,73.5,43.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,715128a5-b048-4972-9ef0-347b42017ffd,cf34fcd4-9992-41fd-993e-06cf3557a10c,71.9,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf34fcd4-9992-41fd-993e-06cf3557a10c,2058,2,00:07:40.565,52,40,30,Pass,140,217,Barcelona,3,From Free Kick,217,Barcelona,1.5863,,2d0f7dba-f68a-4670-8f89-caba09b182b4,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,71.9,48.2,5213.0,Gerard Piqué Bernabéu,21.023796,3.0940096,1.0,Ground Pass,50.9,49.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d6ba7da-8e98-4ca5-84f2-11d58a85db07,2059,2,00:07:41.662,52,41,17,Pressure,140,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,1.751707,,2d0f7dba-f68a-4670-8f89-caba09b182b4,,6761.0,Leonardo Carrilho Baptistão,23.0,Center Forward,57.6,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488519d5-cdde-42f6-90fe-6b1e261111a2,6e3bb9db-fc6f-4517-8418-63ace8eb7c9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d0f7dba-f68a-4670-8f89-caba09b182b4,2060,2,00:07:42.152,52,42,42,Ball Receipt*,140,217,Barcelona,3,From Free Kick,217,Barcelona,,,6d6ba7da-8e98-4ca5-84f2-11d58a85db07,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.9,49.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cf34fcd4-9992-41fd-993e-06cf3557a10c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488519d5-cdde-42f6-90fe-6b1e261111a2,2061,2,00:07:42.152,52,42,43,Carry,140,217,Barcelona,3,From Free Kick,217,Barcelona,1.2072,,2d0f7dba-f68a-4670-8f89-caba09b182b4,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.9,49.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,6d6ba7da-8e98-4ca5-84f2-11d58a85db07,6e3bb9db-fc6f-4517-8418-63ace8eb7c9e,55.1,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e3bb9db-fc6f-4517-8418-63ace8eb7c9e,2062,2,00:07:43.359,52,43,30,Pass,140,217,Barcelona,3,From Free Kick,217,Barcelona,3.059279,,6d6ba7da-8e98-4ca5-84f2-11d58a85db07,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,55.1,45.4,5246.0,Luis Alberto Suárez Díaz,54.589375,-0.7802169,3.0,High Pass,93.9,7.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,bd53871e-328f-41cf-bc56-159d9699d45a,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd53871e-328f-41cf-bc56-159d9699d45a,2063,2,00:07:46.418,52,46,42,Ball Receipt*,140,217,Barcelona,3,From Free Kick,217,Barcelona,,,6e3bb9db-fc6f-4517-8418-63ace8eb7c9e,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,93.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6622da1-dfc9-472a-ae65-17ef1fd4504c,2065,2,00:08:02.678,53,2,2,Ball Recovery,142,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,9399bd3d-1911-488a-a4b4-a814e17c6987,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f1cea10-84ae-4531-b0bd-661b3449e619,2066,2,00:08:03.573,53,3,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,0.8411,,15d89598-a993-4a2b-890f-923f69c413ae,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.5,54.5,20131.0,Xavier Hernández Creus,14.1014185,-1.7779273,1.0,Ground Pass,77.6,40.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15d89598-a993-4a2b-890f-923f69c413ae,2067,2,00:08:04.414,53,4,42,Ball Receipt*,142,217,Barcelona,1,Regular Play,217,Barcelona,,,7f1cea10-84ae-4531-b0bd-661b3449e619,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,77.6,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275fda61-8920-41b0-8cdf-0672e7b86fd7,2068,2,00:08:04.414,53,4,43,Carry,142,217,Barcelona,1,Regular Play,217,Barcelona,2.6457,,15d89598-a993-4a2b-890f-923f69c413ae,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,77.6,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b3dc0c-e1fa-4b48-9f96-a7ce1162e1fb,,97.8,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b3dc0c-e1fa-4b48-9f96-a7ce1162e1fb,2069,2,00:08:07.060,53,7,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,0.7588,,ebbd3232-790f-4e4e-ad03-5a6b1f7869f2,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,97.8,30.5,5216.0,Andrés Iniesta Luján,11.253888,-0.39205703,1.0,Ground Pass,108.2,26.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5702139-c234-4cc2-8f83-001d4307a1cf,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbd3232-790f-4e4e-ad03-5a6b1f7869f2,2070,2,00:08:07.819,53,7,42,Ball Receipt*,142,217,Barcelona,1,Regular Play,217,Barcelona,,,d1b3dc0c-e1fa-4b48-9f96-a7ce1162e1fb,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,108.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744e8744-c833-41c7-b19c-9c7d13676aca,2071,2,00:08:07.819,53,7,43,Carry,142,217,Barcelona,1,Regular Play,217,Barcelona,0.7585,,c5702139-c234-4cc2-8f83-001d4307a1cf,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,108.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebbd3232-790f-4e4e-ad03-5a6b1f7869f2,,109.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5702139-c234-4cc2-8f83-001d4307a1cf,2072,2,00:08:08.577,53,8,16,Shot,142,217,Barcelona,1,Regular Play,217,Barcelona,0.0325,,5f070287-a236-48ae-a268-c97841fe7a5c,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,109.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e143a8f6-954f-4f12-80c7-fadb3ed6f72f,,,,,,,,,,,,,,,0.05541612,117.5,37.0,0.0,d1b3dc0c-e1fa-4b48-9f96-a7ce1162e1fb,87.0,Open Play,100.0,Saved,True,93.0,Normal,38.0,Left Foot,112.7,45.8,4324.0,Daniel Alves da Silva,2.0,Right Back,True,111.2,45.6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,118.3,36.5,24040.0,Cristian Darío Álvarez,1.0,Goalkeeper,False,105.3,39.2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,107.2,34.4,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,True,105.0,33.9,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,True,110.4,20.8,5211.0,Jordi Alba Ramos,6.0,Left Back,True,110.2,39.9,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,False,112.4,32.2,11536.0,Abdoulaye Ba,3.0,Right Center Back,False,108.6,45.9,10851.0,Luis Carlos Pereira Carneiro,21.0,Left Wing,False,111.3,43.7,12626.0,Emiliano Adrián Insúa Zapata,6.0,Left Back,False,103.8,32.4,6852.0,Jozabed Sánchez Ruiz,15.0,Left Center Midfield,False,111.4,30.6,6914.0,Roberto Román Triguero,2.0,Right Back,False,110.3,31.5,26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e143a8f6-954f-4f12-80c7-fadb3ed6f72f,2073,2,00:08:08.610,53,8,6,Block,142,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,c5702139-c234-4cc2-8f83-001d4307a1cf,,6914.0,Roberto Román Triguero,2.0,Right Back,8.8,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f070287-a236-48ae-a268-c97841fe7a5c,2074,2,00:08:09.097,53,9,23,Goal Keeper,142,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,c5702139-c234-4cc2-8f83-001d4307a1cf,,24040.0,Cristian Darío Álvarez,1.0,Goalkeeper,1.8,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,Left Hand,44.0,Set,33.0,Shot Saved,52.0,In Play Danger,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973e0864-9e74-4d0e-9f23-fbbcd2bf339e,2075,2,00:08:09.644,53,9,9,Clearance,142,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,,,12626.0,Emiliano Adrián Insúa Zapata,6.0,Left Back,4.1,39.6,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
